city,year,tmax-01,tmax-02,tmax-03,tmax-04,tmax-05,tmax-06,tmax-07,tmax-08,tmax-09,tmax-10,tmax-11,tmax-12,tmin-01,tmin-02,tmin-03,tmin-04,tmin-05,tmin-06,tmin-07,tmin-08,tmin-09,tmin-10,tmin-11,tmin-12,prcp-01,prcp-02,prcp-03,prcp-04,prcp-05,prcp-06,prcp-07,prcp-08,prcp-09,prcp-10,prcp-11,prcp-12,snow-01,snow-02,snow-03,snow-04,snow-05,snow-06,snow-07,snow-08,snow-09,snow-10,snow-11,snow-12,snwd-01,snwd-02,snwd-03,snwd-04,snwd-05,snwd-06,snwd-07,snwd-08,snwd-09,snwd-10,snwd-11,snwd-12
Anchorage,1970,-87.96774193548387,15.107142857142858,50.354838709677416,59.23333333333333,134.96774193548387,159.26666666666668,170.48387096774192,157.3548387096774,115.36666666666666,32.45161290322581,-14.4,-60.935483870967744,-87.96774193548387,15.107142857142858,50.354838709677416,59.23333333333333,134.96774193548387,159.26666666666668,170.48387096774192,157.3548387096774,115.36666666666666,32.45161290322581,-14.4,-60.935483870967744,7.03225806451613,5.214285714285714,2.3870967741935485,2.333333333333333,3.548387096774193,7.2666666666666675,16.70967741935484,18.354838709677423,9.4,13.290322580645164,10.266666666666667,13.258064516129034,13.225806451612904,7.892857142857142,1.1612903225806452,3.466666666666667,0.0,0.0,0.0,0.0,0.0,3.419354838709677,3.6,9.193548387096774,69.45161290322581,189.5,27.806451612903228,10.966666666666667,0.0,0.0,0.0,0.0,0.0,8.096774193548388,32.13333333333333,111.58064516129032
Anchorage,1971,-121.83870967741936,-27.75,-47.225806451612904,41.36666666666667,85.25806451612904,145.93333333333334,165.51612903225808,161.77419354838707,113.3793103448276,31.483870967741932,-41.4,-50.161290322580655,-121.83870967741936,-27.75,-47.225806451612904,41.36666666666667,85.25806451612904,145.93333333333334,165.51612903225808,161.77419354838707,113.3793103448276,31.483870967741932,-41.4,-50.161290322580655,1.9677419354838708,13.571428571428573,5.774193548387097,5.3,4.258064516129032,3.2,23.451612903225808,21.096774193548384,15.2,17.70967741935484,5.7,7.290322580645161,0.967741935483871,16.821428571428573,9.129032258064516,7.0,0.0,0.0,0.0,0.0,0.0,9.806451612903226,6.966666666666668,10.0,66.48387096774194,113.35714285714286,241.83870967741936,105.76666666666668,0.0,0.0,0.0,0.0,0.0,36.032258064516135,152.26666666666668,240.1290322580645
Anchorage,1972,-104.67741935483869,-55.51724137931034,-47.161290322580655,10.4,95.83870967741936,145.66666666666666,196.38709677419357,172.7741935483871,102.33333333333331,25.35483870967742,-27.86666666666667,-76.35483870967742,-104.67741935483869,-55.51724137931034,-47.161290322580655,10.4,95.83870967741936,145.66666666666666,196.38709677419357,172.7741935483871,102.33333333333331,25.35483870967742,-27.86666666666667,-76.35483870967742,4.612903225806452,5.517241379310344,5.580645161290324,6.2,6.645161290322582,5.166666666666667,3.4516129032258065,11.483870967741936,37.46666666666667,23.70967741935484,6.466666666666668,5.903225806451613,7.903225806451613,7.827586206896553,9.870967741935484,10.7,0.0,0.0,0.0,0.0,1.2666666666666666,2.7096774193548385,9.066666666666666,5.32258064516129,288.45161290322585,308.3793103448276,239.2258064516129,292.06666666666666,7.32258064516129,0.0,0.0,0.0,0.0,3.2580645161290325,60.73333333333333,242.4838709677419
Anchorage,1973,-119.41935483870968,-58.57142857142857,-6.354838709677418,51.76666666666666,101.12903225806451,146.56666666666666,181.0,153.32258064516128,114.86666666666666,32.61290322580645,-57.73333333333333,-38.967741935483865,-119.41935483870968,-58.57142857142857,-6.354838709677418,51.76666666666666,101.12903225806451,146.56666666666666,181.0,153.32258064516128,114.86666666666666,32.61290322580645,-57.73333333333333,-38.967741935483865,5.96774193548387,1.0,5.32258064516129,2.8,1.1612903225806452,9.1,5.0,27.935483870967737,6.433333333333334,14.290322580645164,6.566666666666666,3.129032258064516,6.709677419354839,0.8928571428571429,13.193548387096774,1.1333333333333333,0.0,0.0,0.0,0.0,0.0,5.451612903225807,9.0,5.483870967741934,338.51612903225805,282.89285714285717,352.3225806451613,63.5,0.0,0.0,0.0,0.0,0.0,8.129032258064516,61.6,137.61290322580643
Anchorage,1974,-99.83870967741936,-65.14285714285714,1.3225806451612905,74.6,144.06451612903226,175.56666666666663,181.09677419354838,180.70967741935485,141.06666666666666,42.29032258064515,-22.23333333333333,-44.064516129032256,-99.83870967741936,-65.14285714285714,1.3225806451612905,74.6,144.06451612903226,175.56666666666663,181.09677419354838,180.70967741935485,141.06666666666666,42.29032258064515,-22.23333333333333,-44.064516129032256,0.16129032258064516,10.464285714285714,4.935483870967742,5.166666666666667,2.806451612903226,5.866666666666666,10.0,13.290322580645164,12.933333333333335,21.612903225806452,8.633333333333333,16.451612903225804,0.41935483870967744,21.444444444444443,6.709677419354839,1.6333333333333333,0.0,0.0,0.0,0.0,0.0,3.645161290322581,7.133333333333334,23.935483870967737,158.93548387096774,263.76923076923083,243.29032258064515,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,5.67741935483871,54.13333333333333,241.67741935483872
Anchorage,1975,-69.54838709677419,-62.64285714285714,-9.483870967741936,35.56666666666667,120.87096774193549,155.46666666666667,183.41935483870967,170.1290322580645,125.16666666666669,47.29032258064516,-62.56666666666667,-75.7741935483871,-69.54838709677419,-62.64285714285714,-9.483870967741936,35.56666666666667,120.87096774193549,155.46666666666667,183.41935483870967,170.1290322580645,125.16666666666669,47.29032258064516,-62.56666666666667,-75.7741935483871,3.548387096774193,7.0,4.483870967741935,14.5,3.290322580645161,4.0,10.903225806451614,9.806451612903226,38.333333333333336,5.67741935483871,0.8666666666666667,7.354838709677418,4.741935483870968,13.928571428571427,6.774193548387097,13.666666666666664,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,1.7,9.516129032258064,280.258064516129,301.32142857142856,386.741935483871,260.73333333333335,2.4516129032258065,0.0,0.0,0.0,0.0,0.0,20.966666666666665,85.19354838709677
Anchorage,1976,-54.193548387096776,-62.24137931034482,-15.032258064516132,51.03333333333333,110.16129032258064,164.96666666666667,189.38709677419357,170.93548387096774,119.83333333333331,39.29032258064515,21.4,-24.258064516129032,-54.193548387096776,-62.24137931034482,-15.032258064516132,51.03333333333333,110.16129032258064,164.96666666666667,189.38709677419357,170.93548387096774,119.83333333333331,39.29032258064515,21.4,-24.258064516129032,8.064516129032258,2.896551724137931,14.516129032258064,6.2666666666666675,1.3548387096774193,2.8,4.967741935483871,7.96774193548387,29.63333333333333,10.612903225806454,24.1,8.483870967741936,7.96774193548387,1.6206896551724137,25.12903225806452,4.766666666666667,0.0,0.0,0.0,0.0,0.0,9.387096774193546,9.433333333333334,11.32258064516129,202.32258064516128,124.55172413793105,174.4838709677419,88.06666666666666,0.0,0.0,0.0,0.0,0.0,42.58064516129032,54.13333333333333,176.09677419354838
Anchorage,1977,24.35483870967742,35.75,-2.129032258064516,53.93333333333333,124.03225806451613,187.2,213.35483870967738,195.0,144.63333333333333,66.29032258064517,-53.86666666666667,-78.16129032258064,24.35483870967742,35.75,-2.129032258064516,53.93333333333333,124.03225806451613,187.2,213.35483870967738,195.0,144.63333333333333,66.29032258064517,-53.86666666666667,-78.16129032258064,11.129032258064516,4.75,6.96774193548387,16.133333333333333,3.7741935483870965,4.166666666666667,11.258064516129034,11.06451612903226,34.56666666666667,15.774193548387096,4.466666666666667,5.67741935483871,5.0,1.9285714285714288,7.838709677419355,11.866666666666667,0.0,0.0,0.0,0.0,0.8333333333333334,10.806451612903226,10.633333333333333,8.741935483870968,103.22580645161291,14.464285714285715,49.87096774193547,35.53333333333333,0.0,0.0,0.0,0.0,0.0,30.29032258064516,154.73333333333332,176.96774193548384
Anchorage,1978,-28.41935483870968,5.214285714285714,24.580645161290327,83.7,139.22580645161293,160.73333333333332,185.06451612903226,203.2258064516129,152.66666666666666,67.58064516129032,0.9,-24.548387096774192,-28.41935483870968,5.214285714285714,24.580645161290327,83.7,139.22580645161293,160.73333333333332,185.06451612903226,203.2258064516129,152.66666666666666,67.58064516129032,0.9,-24.548387096774192,3.2258064516129035,10.785714285714288,3.741935483870968,0.16666666666666666,0.25806451612903225,26.16666666666667,14.612903225806454,4.451612903225806,18.3,13.580645161290322,7.2,21.354838709677423,5.96774193548387,18.892857142857142,7.806451612903227,0.0,0.0,0.0,0.0,0.0,0.0,3.2258064516129035,7.2333333333333325,28.87096774193548,309.83870967741933,473.5,323.67741935483866,47.43333333333333,0.0,0.0,0.0,0.0,0.0,1.6451612903225807,39.766666666666666,360.35483870967744
Anchorage,1979,-19.967741935483872,-64.03571428571429,30.322580645161292,71.96666666666667,145.19354838709674,177.6,192.06451612903226,185.64516129032262,149.23333333333332,79.51612903225806,39.96666666666667,-85.16129032258064,-19.967741935483872,-64.03571428571429,30.322580645161292,71.96666666666667,145.19354838709674,177.6,192.06451612903226,185.64516129032262,149.23333333333332,79.51612903225806,39.96666666666667,-85.16129032258064,1.903225806451613,6.25,22.64516129032258,8.0,1.2580645161290325,15.166666666666664,31.483870967741932,12.741935483870966,23.2,20.83870967741936,23.466666666666665,9.451612903225808,3.0,5.607142857142856,25.451612903225808,2.3666666666666667,0.0,0.0,0.0,0.0,0.0,3.5161290322580645,11.6,13.129032258064516,377.0645161290323,413.57142857142856,379.35483870967744,89.73333333333332,0.0,0.0,0.0,0.0,0.0,1.6129032258064515,35.53333333333333,95.77419354838709
Anchorage,1980,-61.67741935483871,9.586206896551724,11.290322580645164,86.9,113.0,152.23333333333332,174.61290322580646,161.5483870967742,123.3,58.67741935483871,2.066666666666667,-134.09677419354838,-61.67741935483871,9.586206896551724,11.290322580645164,86.9,113.0,152.23333333333332,174.61290322580646,161.5483870967742,123.3,58.67741935483871,2.066666666666667,-134.09677419354838,10.548387096774192,10.310344827586208,2.5161290322580645,1.6666666666666667,13.774193548387096,23.16666666666667,18.677419354838708,25.12903225806452,21.433333333333334,25.0,4.266666666666667,3.3548387096774195,9.870967741935484,16.379310344827587,2.806451612903226,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,8.387096774193548,3.6,1.1290322580645162,140.80645161290326,104.10344827586206,24.483870967741932,0.0,0.0,0.0,0.0,0.0,0.0,28.70967741935484,15.1,26.677419354838708
Anchorage,1981,28.161290322580644,-10.357142857142858,51.935483870967744,72.6,152.8709677419355,162.53333333333333,169.90322580645162,157.93548387096774,128.5,49.806451612903224,-21.3,-57.32258064516129,28.161290322580644,-10.357142857142858,51.935483870967744,72.6,152.8709677419355,162.53333333333333,169.90322580645162,157.93548387096774,128.5,49.806451612903224,-21.3,-57.32258064516129,7.709677419354839,8.857142857142858,3.419354838709677,1.6,6.645161290322582,7.033333333333332,36.0,40.74193548387097,18.233333333333334,28.64516129032258,15.7,3.0,4.096774193548387,6.0357142857142865,3.612903225806452,0.9333333333333332,0.0,0.0,0.0,0.0,1.2666666666666666,5.193548387096773,16.966666666666665,6.225806451612903,15.516129032258064,28.75,35.29032258064515,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,2.419354838709677,103.23333333333332,172.80645161290326
Anchorage,1982,-100.16129032258064,-54.92857142857143,4.32258064516129,47.2,114.64516129032258,155.2,169.93548387096774,168.22580645161293,121.3,-2.225806451612903,-31.23333333333333,-30.35483870967742,-100.16129032258064,-54.92857142857143,4.32258064516129,47.2,114.64516129032258,155.2,169.93548387096774,168.22580645161293,121.3,-2.225806451612903,-31.23333333333333,-30.35483870967742,0.16129032258064516,6.2857142857142865,3.4516129032258065,2.333333333333333,4.451612903225806,13.3,19.806451612903224,19.096774193548384,39.46666666666667,24.193548387096772,14.633333333333333,0.935483870967742,0.41935483870967744,0.5357142857142857,4.580645161290323,2.966666666666667,0.5806451612903226,0.0,0.0,0.0,0.0,22.225806451612907,19.8,1.5806451612903225,148.77419354838707,62.60714285714285,46.58064516129032,2.5,0.0,0.0,0.0,0.0,0.0,79.4193548387097,149.26666666666668,210.5161290322581
Anchorage,1983,-63.516129032258064,-23.5,26.258064516129032,66.0,133.09677419354838,179.7,185.32258064516128,171.41935483870967,110.66666666666669,44.806451612903224,-8.1,-53.67741935483871,-63.516129032258064,-23.5,26.258064516129032,66.0,133.09677419354838,179.7,185.32258064516128,171.41935483870967,110.66666666666669,44.806451612903224,-8.1,-53.67741935483871,1.7096774193548387,2.107142857142857,0.0,11.5,4.838709677419356,5.633333333333334,4.548387096774194,23.741935483870968,19.433333333333334,21.838709677419356,1.9666666666666663,4.0,3.032258064516129,3.8928571428571432,0.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,19.41935483870968,1.8,8.612903225806452,21.06451612903226,43.64285714285715,33.483870967741936,5.9,0.0,0.0,0.0,0.0,0.0,36.87096774193548,144.66666666666666,208.2258064516129
Anchorage,1984,-38.354838709677416,-34.48275862068966,65.3225806451613,78.46666666666667,146.25806451612902,190.7333333333333,192.4838709677419,175.25806451612902,139.3,55.58064516129032,-35.333333333333336,-36.25806451612903,-38.354838709677416,-34.48275862068966,65.3225806451613,78.46666666666667,146.25806451612902,190.7333333333333,192.4838709677419,175.25806451612902,139.3,55.58064516129032,-35.333333333333336,-36.25806451612903,10.677419354838712,9.482758620689657,0.6774193548387096,7.933333333333334,7.903225806451613,9.333333333333334,9.096774193548388,26.322580645161292,21.93333333333333,11.35483870967742,1.3,8.838709677419354,12.35483870967742,16.586206896551722,0.16129032258064516,8.3,0.0,0.0,0.0,0.0,0.0,2.7096774193548385,1.5333333333333334,14.806451612903226,274.54838709677415,450.13793103448273,274.67741935483866,14.3,0.0,0.0,0.0,0.0,0.0,4.096774193548387,5.833333333333332,88.61290322580645
Anchorage,1985,22.64516129032258,-62.92857142857143,12.548387096774194,23.66666666666667,116.19354838709677,149.73333333333332,182.06451612903226,165.61290322580646,124.26666666666668,26.29032258064516,-61.16666666666666,0.5483870967741935,22.64516129032258,-62.92857142857143,12.548387096774194,23.66666666666667,116.19354838709677,149.73333333333332,182.06451612903226,165.61290322580646,124.26666666666668,26.29032258064516,-61.16666666666666,0.5483870967741935,5.806451612903227,6.107142857142858,7.064516129032258,4.233333333333333,11.93548387096774,8.566666666666666,8.129032258064516,29.0,26.86666666666667,8.774193548387098,0.7,12.06451612903226,7.1,7.2142857142857135,10.483870967741936,6.166666666666668,1.064516129032258,0.0,0.0,0.0,0.0,0.6774193548387096,1.2666666666666666,5.032258064516129,177.75862068965515,179.75,261.2903225806452,213.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.6129032258064515
Anchorage,1986,-7.161290322580645,-18.785714285714285,2.548387096774193,36.5,126.51612903225808,170.2,184.80645161290326,155.61290322580646,126.43333333333334,73.29032258064517,-14.033333333333333,4.419354838709677,-7.161290322580645,-18.785714285714285,2.548387096774193,36.5,126.51612903225808,170.2,184.80645161290326,155.61290322580646,126.43333333333334,73.29032258064517,-14.033333333333333,4.419354838709677,1.6774193548387095,4.964285714285714,13.967741935483868,3.566666666666667,4.096774193548387,2.7666666666666666,16.548387096774196,29.677419354838708,24.2,33.70967741935484,10.466666666666667,11.67741935483871,4.193548387096774,5.5357142857142865,17.225806451612904,4.566666666666666,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,3.2666666666666666,8.32258064516129,20.451612903225808,20.857142857142858,88.45161290322581,106.6,0.0,0.0,0.0,0.0,0.0,0.0,2.533333333333333,42.548387096774185
Anchorage,1987,-17.548387096774196,0.32142857142857145,16.29032258064516,76.86666666666666,123.32258064516131,144.36666666666667,172.5161290322581,184.5161290322581,123.73333333333332,70.3225806451613,-5.033333333333333,-43.645161290322584,-17.548387096774196,0.32142857142857145,16.29032258064516,76.86666666666666,123.32258064516131,144.36666666666667,172.5161290322581,184.5161290322581,123.73333333333332,70.3225806451613,-5.033333333333333,-43.645161290322584,22.258064516129032,1.8214285714285716,1.3870967741935485,2.066666666666667,5.548387096774193,9.233333333333333,15.548387096774194,3.5161290322580645,16.166666666666668,21.322580645161292,16.1,9.258064516129034,15.193548387096774,2.0,2.064516129032258,1.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,24.7,21.548387096774192,199.09677419354838,217.89285714285717,99.90322580645163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.13333333333333,490.80645161290323
Anchorage,1988,-44.516129032258064,-13.965517241379311,27.258064516129032,65.2,131.4516129032258,166.13333333333333,183.38709677419357,168.48387096774192,130.56666666666666,34.96774193548387,-31.3,-17.870967741935484,-44.516129032258064,-13.965517241379311,27.258064516129032,65.2,131.4516129032258,166.13333333333333,183.38709677419357,168.48387096774192,130.56666666666666,34.96774193548387,-31.3,-17.870967741935484,3.161290322580645,2.827586206896552,5.387096774193548,3.1333333333333333,4.580645161290323,6.666666666666668,5.290322580645161,30.87096774193548,10.666666666666666,24.258064516129032,9.4,12.387096774193546,3.838709677419355,8.068965517241379,7.064516129032258,1.7,0.0,0.0,0.0,0.0,0.0,9.870967741935484,13.0,15.193548387096774,431.09677419354836,419.5862068965517,336.9032258064516,134.66666666666666,0.0,0.0,0.0,0.0,0.0,10.612903225806454,77.66666666666667,182.67741935483872
Anchorage,1989,-116.32258064516131,-37.92857142857143,3.0645161290322585,83.1,121.48387096774192,174.3,193.8709677419355,183.45161290322582,135.16666666666666,38.38709677419355,-52.03333333333333,-10.387096774193546,-116.32258064516131,-37.92857142857143,3.0645161290322585,83.1,121.48387096774192,174.3,193.8709677419355,183.45161290322582,135.16666666666666,38.38709677419355,-52.03333333333333,-10.387096774193546,2.1935483870967745,1.5714285714285714,1.8064516129032255,8.3,15.838709677419354,9.7,23.677419354838708,80.09677419354837,33.166666666666664,29.70967741935484,8.533333333333333,13.451612903225806,8.32258064516129,2.107142857142857,4.161290322580645,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,13.35483870967742,8.6,16.387096774193548,286.67741935483866,181.25,132.03225806451613,5.1,0.0,0.0,0.0,0.0,0.0,60.645161290322584,98.1,153.19354838709674
